,season,seasonNumber,series,episode,inCompetition,immune,chef,challengeType,outcome,rating
339,All Stars: New York,8.0,US,10.0,False,False,Stephen A.,Elimination,,
340,All Stars: New York,8.0,US,10.0,False,False,Tiffani F.,Elimination,,
341,All Stars: New York,8.0,US,10.0,False,False,Tre W.,Elimination,,
342,All Stars: New York,8.0,US,11.0,True,False,Antonia L.,Quickfire,HIGH,
343,All Stars: New York,8.0,US,11.0,True,False,Carla H.,Quickfire,LOW,
344,All Stars: New York,8.0,US,11.0,True,False,Dale T.,Quickfire,LOW,
345,All Stars: New York,8.0,US,11.0,True,False,Mike I.,Quickfire,WIN,
346,All Stars: New York,8.0,US,11.0,True,False,Richard B.,Quickfire,HIGH,
347,All Stars: New York,8.0,US,11.0,True,False,Tiffany D.,Quickfire,IN,
348,All Stars: New York,8.0,US,11.0,False,False,Angelo S.,Quickfire,,
349,All Stars: New York,8.0,US,11.0,False,False,Casey T.,Quickfire,,
350,All Stars: New York,8.0,US,11.0,False,False,Dale L.,Quickfire,,
351,All Stars: New York,8.0,US,11.0,False,False,Elia A.,Quickfire,,
352,All Stars: New York,8.0,US,11.0,False,False,Fabio V.,Quickfire,,
353,All Stars: New York,8.0,US,11.0,False,False,Jamie L.,Quickfire,,
354,All Stars: New York,8.0,US,11.0,False,False,Jennifer C.,Quickfire,,
355,All Stars: New York,8.0,US,11.0,False,False,Marcel V.,Quickfire,,
356,All Stars: New York,8.0,US,11.0,False,False,Spike M.,Quickfire,,
357,All Stars: New York,8.0,US,11.0,False,False,Stephen A.,Quickfire,,
358,All Stars: New York,8.0,US,11.0,False,False,Tiffani F.,Quickfire,,
359,All Stars: New York,8.0,US,11.0,False,False,Tre W.,Quickfire,,
360,All Stars: New York,8.0,US,11.0,True,False,Antonia L.,Elimination,HIGH,
361,All Stars: New York,8.0,US,11.0,True,False,Carla H.,Elimination,LOW,
362,All Stars: New York,8.0,US,11.0,True,False,Dale T.,Elimination,OUT,
363,All Stars: New York,8.0,US,11.0,True,False,Mike I.,Elimination,HIGH,
364,All Stars: New York,8.0,US,11.0,True,False,Richard B.,Elimination,WIN,
365,All Stars: New York,8.0,US,11.0,True,False,Tiffany D.,Elimination,LOW,
366,All Stars: New York,8.0,US,11.0,False,False,Angelo S.,Elimination,,
367,All Stars: New York,8.0,US,11.0,False,False,Casey T.,Elimination,,
368,All Stars: New York,8.0,US,11.0,False,False,Dale L.,Elimination,,
369,All Stars: New York,8.0,US,11.0,False,False,Elia A.,Elimination,,
370,All Stars: New York,8.0,US,11.0,False,False,Fabio V.,Elimination,,
371,All Stars: New York,8.0,US,11.0,False,False,Jamie L.,Elimination,,
372,All Stars: New York,8.0,US,11.0,False,False,Jennifer C.,Elimination,,
373,All Stars: New York,8.0,US,11.0,False,False,Marcel V.,Elimination,,
374,All Stars: New York,8.0,US,11.0,False,False,Spike M.,Elimination,,
375,All Stars: New York,8.0,US,11.0,False,False,Stephen A.,Elimination,,
376,All Stars: New York,8.0,US,11.0,False,False,Tiffani F.,Elimination,,
377,All Stars: New York,8.0,US,11.0,False,False,Tre W.,Elimination,,
378,All Stars: New York,8.0,US,12.0,True,False,Antonia L.,Quickfire,HIGH,
379,All Stars: New York,8.0,US,12.0,True,False,Carla H.,Quickfire,WIN,
380,All Stars: New York,8.0,US,12.0,True,False,Mike I.,Quickfire,LOW,
381,All Stars: New York,8.0,US,12.0,True,False,Richard B.,Quickfire,HIGH,
382,All Stars: New York,8.0,US,12.0,True,False,Tiffany D.,Quickfire,LOW,
383,All Stars: New York,8.0,US,12.0,False,False,Angelo S.,Quickfire,,
384,All Stars: New York,8.0,US,12.0,False,False,Casey T.,Quickfire,,
385,All Stars: New York,8.0,US,12.0,False,False,Dale L.,Quickfire,,
386,All Stars: New York,8.0,US,12.0,False,False,Dale T.,Quickfire,,
387,All Stars: New York,8.0,US,12.0,False,False,Elia A.,Quickfire,,
388,All Stars: New York,8.0,US,12.0,False,False,Fabio V.,Quickfire,,
389,All Stars: New York,8.0,US,12.0,False,False,Jamie L.,Quickfire,,
390,All Stars: New York,8.0,US,12.0,False,False,Jennifer C.,Quickfire,,
391,All Stars: New York,8.0,US,12.0,False,False,Marcel V.,Quickfire,,
392,All Stars: New York,8.0,US,12.0,False,False,Spike M.,Quickfire,,
393,All Stars: New York,8.0,US,12.0,False,False,Stephen A.,Quickfire,,
394,All Stars: New York,8.0,US,12.0,False,False,Tiffani F.,Quickfire,,
395,All Stars: New York,8.0,US,12.0,False,False,Tre W.,Quickfire,,
396,All Stars: New York,8.0,US,12.0,True,False,Antonia L.,Elimination,WIN,
397,All Stars: New York,8.0,US,12.0,True,False,Carla H.,Elimination,IN,
398,All Stars: New York,8.0,US,12.0,True,False,Mike I.,Elimination,IN,
399,All Stars: New York,8.0,US,12.0,True,False,Richard B.,Elimination,IN,
400,All Stars: New York,8.0,US,12.0,True,False,Tiffany D.,Elimination,IN,
401,All Stars: New York,8.0,US,12.0,False,False,Angelo S.,Elimination,,
402,All Stars: New York,8.0,US,12.0,False,False,Casey T.,Elimination,,
403,All Stars: New York,8.0,US,12.0,False,False,Dale L.,Elimination,,
404,All Stars: New York,8.0,US,12.0,False,False,Dale T.,Elimination,,
405,All Stars: New York,8.0,US,12.0,False,False,Elia A.,Elimination,,
406,All Stars: New York,8.0,US,12.0,False,False,Fabio V.,Elimination,,
407,All Stars: New York,8.0,US,12.0,False,False,Jamie L.,Elimination,,
408,All Stars: New York,8.0,US,12.0,False,False,Jennifer C.,Elimination,,
409,All Stars: New York,8.0,US,12.0,False,False,Marcel V.,Elimination,,
410,All Stars: New York,8.0,US,12.0,False,False,Spike M.,Elimination,,
411,All Stars: New York,8.0,US,12.0,False,False,Stephen A.,Elimination,,
412,All Stars: New York,8.0,US,12.0,False,False,Tiffani F.,Elimination,,
413,All Stars: New York,8.0,US,12.0,False,False,Tre W.,Elimination,,
414,All Stars: New York,8.0,US,13.0,True,False,Antonia L.,Quickfire,IN,
415,All Stars: New York,8.0,US,13.0,True,False,Carla H.,Quickfire,IN,
416,All Stars: New York,8.0,US,13.0,True,False,Mike I.,Quickfire,WIN,
417,All Stars: New York,8.0,US,13.0,True,False,Richard B.,Quickfire,WIN,
418,All Stars: New York,8.0,US,13.0,True,False,Tiffany D.,Quickfire,WIN,
419,All Stars: New York,8.0,US,13.0,False,False,Angelo S.,Quickfire,,
420,All Stars: New York,8.0,US,13.0,False,False,Casey T.,Quickfire,,
421,All Stars: New York,8.0,US,13.0,False,False,Dale L.,Quickfire,,
422,All Stars: New York,8.0,US,13.0,False,False,Dale T.,Quickfire,,
423,All Stars: New York,8.0,US,13.0,False,False,Elia A.,Quickfire,,
424,All Stars: New York,8.0,US,13.0,False,False,Fabio V.,Quickfire,,
425,All Stars: New York,8.0,US,13.0,False,False,Jamie L.,Quickfire,,
426,All Stars: New York,8.0,US,13.0,False,False,Jennifer C.,Quickfire,,
427,All Stars: New York,8.0,US,13.0,False,False,Marcel V.,Quickfire,,
428,All Stars: New York,8.0,US,13.0,False,False,Spike M.,Quickfire,,
429,All Stars: New York,8.0,US,13.0,False,False,Stephen A.,Quickfire,,
430,All Stars: New York,8.0,US,13.0,False,False,Tiffani F.,Quickfire,,
431,All Stars: New York,8.0,US,13.0,False,False,Tre W.,Quickfire,,
432,All Stars: New York,8.0,US,13.0,True,False,Antonia L.,Elimination,LOW,
433,All Stars: New York,8.0,US,13.0,True,False,Carla H.,Elimination,OUT,
434,All Stars: New York,8.0,US,13.0,True,False,Mike I.,Elimination,WIN,
435,All Stars: New York,8.0,US,13.0,True,False,Richard B.,Elimination,HIGH,
436,All Stars: New York,8.0,US,13.0,True,False,Tiffany D.,Elimination,LOW,
437,All Stars: New York,8.0,US,13.0,False,False,Angelo S.,Elimination,,
438,All Stars: New York,8.0,US,13.0,False,False,Casey T.,Elimination,,
439,All Stars: New York,8.0,US,13.0,False,False,Dale L.,Elimination,,
440,All Stars: New York,8.0,US,13.0,False,False,Dale T.,Elimination,,
441,All Stars: New York,8.0,US,13.0,False,False,Elia A.,Elimination,,
442,All Stars: New York,8.0,US,13.0,False,False,Fabio V.,Elimination,,
443,All Stars: New York,8.0,US,13.0,False,False,Jamie L.,Elimination,,
444,All Stars: New York,8.0,US,13.0,False,False,Jennifer C.,Elimination,,
445,All Stars: New York,8.0,US,13.0,False,False,Marcel V.,Elimination,,
446,All Stars: New York,8.0,US,13.0,False,False,Spike M.,Elimination,,
447,All Stars: New York,8.0,US,13.0,False,False,Stephen A.,Elimination,,
448,All Stars: New York,8.0,US,13.0,False,False,Tiffani F.,Elimination,,
449,All Stars: New York,8.0,US,13.0,False,False,Tre W.,Elimination,,
450,All Stars: New York,8.0,US,14.0,True,False,Antonia L.,Quickfire,WIN,
451,All Stars: New York,8.0,US,14.0,True,False,Mike I.,Quickfire,LOW,
452,All Stars: New York,8.0,US,14.0,True,False,Richard B.,Quickfire,LOW,
453,All Stars: New York,8.0,US,14.0,True,False,Tiffany D.,Quickfire,WIN,
454,All Stars: New York,8.0,US,14.0,False,False,Angelo S.,Quickfire,,
455,All Stars: New York,8.0,US,14.0,False,False,Carla H.,Quickfire,,
456,All Stars: New York,8.0,US,14.0,False,False,Casey T.,Quickfire,,
457,All Stars: New York,8.0,US,14.0,False,False,Dale L.,Quickfire,,
458,All Stars: New York,8.0,US,14.0,False,False,Dale T.,Quickfire,,
459,All Stars: New York,8.0,US,14.0,False,False,Elia A.,Quickfire,,
460,All Stars: New York,8.0,US,14.0,False,False,Fabio V.,Quickfire,,
461,All Stars: New York,8.0,US,14.0,False,False,Jamie L.,Quickfire,,
462,All Stars: New York,8.0,US,14.0,False,False,Jennifer C.,Quickfire,,
463,All Stars: New York,8.0,US,14.0,False,False,Marcel V.,Quickfire,,
464,All Stars: New York,8.0,US,14.0,False,False,Spike M.,Quickfire,,
465,All Stars: New York,8.0,US,14.0,False,False,Stephen A.,Quickfire,,
466,All Stars: New York,8.0,US,14.0,False,False,Tiffani F.,Quickfire,,
467,All Stars: New York,8.0,US,14.0,False,False,Tre W.,Quickfire,,
468,All Stars: New York,8.0,US,14.0,True,False,Antonia L.,Elimination,IN,
469,All Stars: New York,8.0,US,14.0,True,False,Mike I.,Elimination,WIN,
470,All Stars: New York,8.0,US,14.0,True,False,Richard B.,Elimination,IN,
471,All Stars: New York,8.0,US,14.0,True,False,Tiffany D.,Elimination,OUT,
472,All Stars: New York,8.0,US,14.0,False,False,Angelo S.,Elimination,,
473,All Stars: New York,8.0,US,14.0,False,False,Carla H.,Elimination,,
474,All Stars: New York,8.0,US,14.0,False,False,Casey T.,Elimination,,
475,All Stars: New York,8.0,US,14.0,False,False,Dale L.,Elimination,,
476,All Stars: New York,8.0,US,14.0,False,False,Dale T.,Elimination,,
477,All Stars: New York,8.0,US,14.0,False,False,Elia A.,Elimination,,
478,All Stars: New York,8.0,US,14.0,False,False,Fabio V.,Elimination,,
479,All Stars: New York,8.0,US,14.0,False,False,Jamie L.,Elimination,,
480,All Stars: New York,8.0,US,14.0,False,False,Jennifer C.,Elimination,,
481,All Stars: New York,8.0,US,14.0,False,False,Marcel V.,Elimination,,
482,All Stars: New York,8.0,US,14.0,False,False,Spike M.,Elimination,,
483,All Stars: New York,8.0,US,14.0,False,False,Stephen A.,Elimination,,
484,All Stars: New York,8.0,US,14.0,False,False,Tiffani F.,Elimination,,
485,All Stars: New York,8.0,US,14.0,False,False,Tre W.,Elimination,,
486,All Stars: New York,8.0,US,15.0,True,False,Antonia L.,Quickfire,IN,
487,All Stars: New York,8.0,US,15.0,True,False,Mike I.,Quickfire,WIN,
488,All Stars: New York,8.0,US,15.0,True,False,Richard B.,Quickfire,IN,
489,All Stars: New York,8.0,US,15.0,False,False,Angelo S.,Quickfire,,
490,All Stars: New York,8.0,US,15.0,False,False,Carla H.,Quickfire,,
491,All Stars: New York,8.0,US,15.0,False,False,Casey T.,Quickfire,,
492,All Stars: New York,8.0,US,15.0,False,False,Dale L.,Quickfire,,
493,All Stars: New York,8.0,US,15.0,False,False,Dale T.,Quickfire,,
494,All Stars: New York,8.0,US,15.0,False,False,Elia A.,Quickfire,,
495,All Stars: New York,8.0,US,15.0,False,False,Fabio V.,Quickfire,,
496,All Stars: New York,8.0,US,15.0,False,False,Jamie L.,Quickfire,,
497,All Stars: New York,8.0,US,15.0,False,False,Jennifer C.,Quickfire,,
498,All Stars: New York,8.0,US,15.0,False,False,Marcel V.,Quickfire,,
499,All Stars: New York,8.0,US,15.0,False,False,Spike M.,Quickfire,,
500,All Stars: New York,8.0,US,15.0,False,False,Stephen A.,Quickfire,,
501,All Stars: New York,8.0,US,15.0,False,False,Tiffani F.,Quickfire,,
502,All Stars: New York,8.0,US,15.0,False,False,Tiffany D.,Quickfire,,
503,All Stars: New York,8.0,US,15.0,False,False,Tre W.,Quickfire,,
504,All Stars: New York,8.0,US,15.0,True,False,Antonia L.,Elimination,OUT,
505,All Stars: New York,8.0,US,15.0,True,False,Mike I.,Elimination,LOW,
506,All Stars: New York,8.0,US,15.0,True,False,Richard B.,Elimination,WIN,
507,All Stars: New York,8.0,US,15.0,False,False,Angelo S.,Elimination,,
508,All Stars: New York,8.0,US,15.0,False,False,Carla H.,Elimination,,
509,All Stars: New York,8.0,US,15.0,False,False,Casey T.,Elimination,,
510,All Stars: New York,8.0,US,15.0,False,False,Dale L.,Elimination,,
511,All Stars: New York,8.0,US,15.0,False,False,Dale T.,Elimination,,
512,All Stars: New York,8.0,US,15.0,False,False,Elia A.,Elimination,,
513,All Stars: New York,8.0,US,15.0,False,False,Fabio V.,Elimination,,
514,All Stars: New York,8.0,US,15.0,False,False,Jamie L.,Elimination,,
515,All Stars: New York,8.0,US,15.0,False,False,Jennifer C.,Elimination,,
516,All Stars: New York,8.0,US,15.0,False,False,Marcel V.,Elimination,,
517,All Stars: New York,8.0,US,15.0,False,False,Spike M.,Elimination,,
518,All Stars: New York,8.0,US,15.0,False,False,Stephen A.,Elimination,,
519,All Stars: New York,8.0,US,15.0,False,False,Tiffani F.,Elimination,,
520,All Stars: New York,8.0,US,15.0,False,False,Tiffany D.,Elimination,,
521,All Stars: New York,8.0,US,15.0,False,False,Tre W.,Elimination,,
522,All Stars: New York,8.0,US,16.0,True,False,Mike I.,Elimination,RUNNER-UP,
523,All Stars: New York,8.0,US,16.0,True,False,Richard B.,Elimination,WINNER,
524,All Stars: New York,8.0,US,16.0,False,False,Angelo S.,Elimination,,
525,All Stars: New York,8.0,US,16.0,False,False,Antonia L.,Elimination,,
526,All Stars: New York,8.0,US,16.0,False,False,Carla H.,Elimination,,
527,All Stars: New York,8.0,US,16.0,False,False,Casey T.,Elimination,,
528,All Stars: New York,8.0,US,16.0,False,False,Dale L.,Elimination,,
529,All Stars: New York,8.0,US,16.0,False,False,Dale T.,Elimination,,
530,All Stars: New York,8.0,US,16.0,False,False,Elia A.,Elimination,,
531,All Stars: New York,8.0,US,16.0,False,False,Fabio V.,Elimination,,
532,All Stars: New York,8.0,US,16.0,False,False,Jamie L.,Elimination,,
533,All Stars: New York,8.0,US,16.0,False,False,Jennifer C.,Elimination,,
534,All Stars: New York,8.0,US,16.0,False,False,Marcel V.,Elimination,,
535,All Stars: New York,8.0,US,16.0,False,False,Spike M.,Elimination,,
536,All Stars: New York,8.0,US,16.0,False,False,Stephen A.,Elimination,,
537,All Stars: New York,8.0,US,16.0,False,False,Tiffani F.,Elimination,,
538,All Stars: New York,8.0,US,16.0,False,False,Tiffany D.,Elimination,,
539,All Stars: New York,8.0,US,16.0,False,False,Tre W.,Elimination,,
540,All-Stars L.A.,17.0,US,1.0,True,False,Angelo S.,Quickfire,IN,
541,All-Stars L.A.,17.0,US,1.0,True,False,Brian M.,Quickfire,IN,
542,All-Stars L.A.,17.0,US,1.0,True,False,Bryan V.,Quickfire,WIN,
543,All-Stars L.A.,17.0,US,1.0,True,False,Eric A.,Quickfire,IN,
544,All-Stars L.A.,17.0,US,1.0,True,False,Gregory G.,Quickfire,IN,
545,All-Stars L.A.,17.0,US,1.0,True,False,Jamie Ly.,Quickfire,WIN,
546,All-Stars L.A.,17.0,US,1.0,True,False,Jennifer C.,Quickfire,IN,
547,All-Stars L.A.,17.0,US,1.0,True,False,Joe S.,Quickfire,WIN,
548,All-Stars L.A.,17.0,US,1.0,True,False,Karen A.,Quickfire,IN,
549,All-Stars L.A.,17.0,US,1.0,True,False,Kevin G.,Quickfire,WIN,
550,All-Stars L.A.,17.0,US,1.0,True,False,Lee Anne W.,Quickfire,IN,
551,All-Stars L.A.,17.0,US,1.0,True,False,Lisa F.,Quickfire,IN,
552,All-Stars L.A.,17.0,US,1.0,True,False,Melissa K.,Quickfire,WIN,
553,All-Stars L.A.,17.0,US,1.0,True,False,Nini N.,Quickfire,IN,
554,All-Stars L.A.,17.0,US,1.0,True,False,Stephanie C.,Quickfire,IN,
555,All-Stars L.A.,17.0,US,1.0,True,False,Angelo S.,Elimination,IN,
556,All-Stars L.A.,17.0,US,1.0,True,False,Brian M.,Elimination,LOW,
557,All-Stars L.A.,17.0,US,1.0,True,False,Bryan V.,Elimination,IN,
558,All-Stars L.A.,17.0,US,1.0,True,False,Eric A.,Elimination,IN,
559,All-Stars L.A.,17.0,US,1.0,True,False,Gregory G.,Elimination,WIN,
560,All-Stars L.A.,17.0,US,1.0,True,False,Jamie Ly.,Elimination,HIGH,
561,All-Stars L.A.,17.0,US,1.0,True,False,Jennifer C.,Elimination,IN,
562,All-Stars L.A.,17.0,US,1.0,True,False,Joe S.,Elimination,OUT,
563,All-Stars L.A.,17.0,US,1.0,True,False,Karen A.,Elimination,IN,
564,All-Stars L.A.,17.0,US,1.0,True,False,Kevin G.,Elimination,IN,
565,All-Stars L.A.,17.0,US,1.0,True,False,Lee Anne W.,Elimination,LOW,
566,All-Stars L.A.,17.0,US,1.0,True,False,Lisa F.,Elimination,IN,
567,All-Stars L.A.,17.0,US,1.0,True,False,Melissa K.,Elimination,IN,
568,All-Stars L.A.,17.0,US,1.0,True,False,Nini N.,Elimination,IN,
569,All-Stars L.A.,17.0,US,1.0,True,False,Stephanie C.,Elimination,HIGH,
570,All-Stars L.A.,17.0,US,2.0,True,False,Angelo S.,Elimination,OUT,
571,All-Stars L.A.,17.0,US,2.0,True,False,Brian M.,Elimination,IN,
572,All-Stars L.A.,17.0,US,2.0,True,False,Bryan V.,Elimination,HIGH,
573,All-Stars L.A.,17.0,US,2.0,True,False,Eric A.,Elimination,LOW,
574,All-Stars L.A.,17.0,US,2.0,True,False,Gregory G.,Elimination,IN,
575,All-Stars L.A.,17.0,US,2.0,True,False,Jamie Ly.,Elimination,IN,
576,All-Stars L.A.,17.0,US,2.0,True,False,Jennifer C.,Elimination,IN,
577,All-Stars L.A.,17.0,US,2.0,True,False,Karen A.,Elimination,IN,
578,All-Stars L.A.,17.0,US,2.0,True,False,Kevin G.,Elimination,WIN,
579,All-Stars L.A.,17.0,US,2.0,True,False,Lee Anne W.,Elimination,IN,
580,All-Stars L.A.,17.0,US,2.0,True,False,Lisa F.,Elimination,IN,
581,All-Stars L.A.,17.0,US,2.0,True,False,Melissa K.,Elimination,IN,
582,All-Stars L.A.,17.0,US,2.0,True,False,Nini N.,Elimination,HIGH,
583,All-Stars L.A.,17.0,US,2.0,True,False,Stephanie C.,Elimination,LOW,
584,All-Stars L.A.,17.0,US,2.0,False,False,Joe S.,Elimination,,
585,All-Stars L.A.,17.0,US,3.0,True,False,Brian M.,Quickfire,IN,
586,All-Stars L.A.,17.0,US,3.0,True,False,Bryan V.,Quickfire,IN,
587,All-Stars L.A.,17.0,US,3.0,True,False,Eric A.,Quickfire,IN,
588,All-Stars L.A.,17.0,US,3.0,True,False,Gregory G.,Quickfire,IN,
589,All-Stars L.A.,17.0,US,3.0,True,False,Jamie Ly.,Quickfire,IN,
590,All-Stars L.A.,17.0,US,3.0,True,False,Jennifer C.,Quickfire,IN,
591,All-Stars L.A.,17.0,US,3.0,True,False,Karen A.,Quickfire,IN,
592,All-Stars L.A.,17.0,US,3.0,True,False,Kevin G.,Quickfire,WIN,
593,All-Stars L.A.,17.0,US,3.0,True,False,Lee Anne W.,Quickfire,IN,
594,All-Stars L.A.,17.0,US,3.0,True,False,Lisa F.,Quickfire,IN,
595,All-Stars L.A.,17.0,US,3.0,True,False,Melissa K.,Quickfire,IN,
596,All-Stars L.A.,17.0,US,3.0,True,False,Nini N.,Quickfire,IN,
597,All-Stars L.A.,17.0,US,3.0,True,False,Stephanie C.,Quickfire,IN,
598,All-Stars L.A.,17.0,US,3.0,False,False,Angelo S.,Quickfire,,
599,All-Stars L.A.,17.0,US,3.0,False,False,Joe S.,Quickfire,,
600,All-Stars L.A.,17.0,US,3.0,True,False,Brian M.,Elimination,HIGH,
601,All-Stars L.A.,17.0,US,3.0,True,False,Bryan V.,Elimination,HIGH,
602,All-Stars L.A.,17.0,US,3.0,True,False,Eric A.,Elimination,HIGH,
603,All-Stars L.A.,17.0,US,3.0,True,False,Gregory G.,Elimination,IN,
604,All-Stars L.A.,17.0,US,3.0,True,False,Jamie Ly.,Elimination,OUT,
605,All-Stars L.A.,17.0,US,3.0,True,False,Jennifer C.,Elimination,IN,
606,All-Stars L.A.,17.0,US,3.0,True,False,Karen A.,Elimination,LOW,
607,All-Stars L.A.,17.0,US,3.0,True,True,Kevin G.,Elimination,IN,
608,All-Stars L.A.,17.0,US,3.0,True,False,Lee Anne W.,Elimination,LOW,
609,All-Stars L.A.,17.0,US,3.0,True,False,Lisa F.,Elimination,IN,
610,All-Stars L.A.,17.0,US,3.0,True,False,Melissa K.,Elimination,WIN,
611,All-Stars L.A.,17.0,US,3.0,True,False,Nini N.,Elimination,IN,
612,All-Stars L.A.,17.0,US,3.0,True,False,Stephanie C.,Elimination,LOW,
613,All-Stars L.A.,17.0,US,4.0,True,False,Brian M.,Quickfire,IN,
614,All-Stars L.A.,17.0,US,4.0,True,False,Bryan V.,Quickfire,IN,
615,All-Stars L.A.,17.0,US,4.0,True,False,Eric A.,Quickfire,IN,
616,All-Stars L.A.,17.0,US,4.0,True,False,Gregory G.,Quickfire,WIN,
617,All-Stars L.A.,17.0,US,4.0,True,False,Jennifer C.,Quickfire,IN,
618,All-Stars L.A.,17.0,US,4.0,True,False,Karen A.,Quickfire,IN,
619,All-Stars L.A.,17.0,US,4.0,True,False,Kevin G.,Quickfire,IN,
620,All-Stars L.A.,17.0,US,4.0,True,False,Lee Anne W.,Quickfire,IN,
621,All-Stars L.A.,17.0,US,4.0,True,False,Lisa F.,Quickfire,IN,
622,All-Stars L.A.,17.0,US,4.0,True,False,Melissa K.,Quickfire,IN,
623,All-Stars L.A.,17.0,US,4.0,True,False,Nini N.,Quickfire,IN,
624,All-Stars L.A.,17.0,US,4.0,True,False,Stephanie C.,Quickfire,IN,
625,All-Stars L.A.,17.0,US,4.0,False,False,Angelo S.,Quickfire,,
626,All-Stars L.A.,17.0,US,4.0,False,False,Jamie Ly.,Quickfire,,
627,All-Stars L.A.,17.0,US,4.0,False,False,Joe S.,Quickfire,,
628,All-Stars L.A.,17.0,US,4.0,True,False,Brian M.,Elimination,LOW,
629,All-Stars L.A.,17.0,US,4.0,True,False,Bryan V.,Elimination,IN,
630,All-Stars L.A.,17.0,US,4.0,True,False,Eric A.,Elimination,HIGH,
631,All-Stars L.A.,17.0,US,4.0,True,False,Gregory G.,Elimination,HIGH,
632,All-Stars L.A.,17.0,US,4.0,True,False,Jennifer C.,Elimination,HIGH,
633,All-Stars L.A.,17.0,US,4.0,True,False,Karen A.,Elimination,HIGH,
634,All-Stars L.A.,17.0,US,4.0,True,False,Kevin G.,Elimination,HIGH,
635,All-Stars L.A.,17.0,US,4.0,True,False,Lee Anne W.,Elimination,LOW,
636,All-Stars L.A.,17.0,US,4.0,True,False,Lisa F.,Elimination,OUT,
637,All-Stars L.A.,17.0,US,4.0,True,False,Melissa K.,Elimination,WIN,
638,All-Stars L.A.,17.0,US,4.0,True,False,Nini N.,Elimination,IN,
639,All-Stars L.A.,17.0,US,4.0,True,False,Stephanie C.,Elimination,IN,
